,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574565&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574566&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574567&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574568&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574569&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574570&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574571&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574572&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574573&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574574&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574575&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574576&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574577&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574578&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574579&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574580&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574581&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574582&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574583&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574584&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574585&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574586&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574587&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574588&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574589&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574590&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574591&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574592&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574593&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574594&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574595&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574596&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574597&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574598&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574599&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574600&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574601&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574602&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574603&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574604&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574605&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574606&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574607&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574608&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574609&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574610&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574611&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574612&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574613&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574614&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574615&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574616&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574617&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574618&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574619&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574620&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574621&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574622&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574623&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574624&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574625&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574626&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574627&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574628&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574629&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574630&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574631&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574632&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574633&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574634&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574635&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574636&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574637&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574638&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574639&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574640&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574641&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574642&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574643&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574644&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574645&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574646&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574647&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574648&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574649&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574650&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574651&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574652&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574653&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574654&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574655&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574656&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574657&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574658&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574659&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574660&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574661&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574662&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574663&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574664&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574665&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574666&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574667&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574668&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574669&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574670&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574685&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574686&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574687&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574689&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574690&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574691&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574692&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574693&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574694&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574695&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574696&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574697&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574698&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574699&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574702&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574703&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574704&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574705&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574706&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574707&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574708&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574709&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574710&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574711&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574712&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574713&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574714&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574715&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574716&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574717&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574718&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574719&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574720&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574721&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574722&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574723&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574724&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574725&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574726&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574727&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574728&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574729&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574730&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574731&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574732&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574733&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574734&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574735&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574736&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574737&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574738&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574739&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574740&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574741&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574742&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574743&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574744&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574745&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574746&amp;cemetery_id=326687g
,,"Zembrzyce 477, 34-210 Zembrzyce, Poland",,https://map.billiongraves.com/transcribe/?media_id=gr574747&amp;cemetery_id=326687g
